Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRZ11,OUT046,1987.601746
FDK41,OUT049,1458.959473
FDE56,OUT049,1156.481018
FDH34,OUT013,2985.149658
DRI49,OUT013,1294.597412
DRI59,OUT046,3563.608826
DRC36,OUT049,2880.252808
FDS15,OUT019,160.2196045
FDI07,OUT018,2882.335144
FDZ15,OUT018,1586.594666
NCX41,OUT027,4798.294861
NCO29,OUT019,745.7012329
FDF57,OUT013,2783.290771
FDI33,OUT035,1517.481201
DRJ47,OUT049,2834.003723
FDB34,OUT046,1398.046326
FDY22,OUT027,3749.146973
DRL11,OUT017,2670.362793
FDY46,OUT035,3037.03949
FDG17,OUT013,3899.091614
FDE52,OUT018,1148.847168
DRP47,OUT027,5407.851929
FDO01,OUT010,186.8605957
FDL09,OUT046,2713.924561
FDR57,OUT013,2588.600098
DRD37,OUT035,827.0278931
FDQ36,OUT027,2135.257813
FDL33,OUT049,3202.939087
FDL48,OUT045,851.9697876
FDL28,OUT049,3767.486145
NCN29,OUT046,785.7605591
FDO13,OUT035,2699.295898
FDB38,OUT045,2637.010803
FDI36,OUT035,3206.655823
FDI58,OUT035,1562.015259
FDH22,OUT018,1764.853821
FDQ27,OUT013,1773.762634
FDT33,OUT046,2685.056152
FDC56,OUT045,1918.920532
FDF14,OUT046,2506.264221
FDQ39,OUT017,3190.227356
NCM43,OUT017,2751.060486
FDS46,OUT035,2008.809753
FDI22,OUT049,3368.029358
NCE43,OUT045,2652.541199
FDZ36,OUT010,1081.310059
FDR13,OUT019,40.46569824
FDP46,OUT018,1157.295166
FDW56,OUT019,1169.025696
FDB40,OUT017,2466.897949
FDM28,OUT018,2540.756775
FDV49,OUT013,4246.679199
NCS53,OUT018,2205.960022
FDO03,OUT049,3767.968628
FDT15,OUT035,3013.196716
FDD33,OUT049,3766.723145
FDX13,OUT017,4135.111389
FDH60,OUT013,3196.024292
DRH51,OUT046,1386.2323
NCL07,OUT049,785.2943115
FDW51,OUT045,3414.0177
FDF21,OUT019,1155.169189
FDH26,OUT019,416.7587891
FDJ03,OUT049,925.8416138
FDU35,OUT017,1730.539673
DRL01,OUT018,3400.475525
FDE59,OUT045,640.2228394
FDI60,OUT035,1151.928833
DRH39,OUT035,1295.597961
FDK36,OUT049,936.7541504
FDN52,OUT045,1371.973328
FDU12,OUT017,4336.281982
NCT05,OUT027,5491.568726
FDS37,OUT027,3366.488586
FDK24,OUT017,916.1659546
DRF36,OUT013,3052.950439
FDN46,OUT010,281.4308472
NCN06,OUT045,2525.288635
FDD59,OUT035,1428.668396
FDM14,OUT045,1787.002441
FDO10,OUT018,685.8145142
FDU35,OUT013,1622.501587
NCA30,OUT018,2664.774963
NCO41,OUT049,1669.744019
FDI24,OUT046,2794.117859
FDZ16,OUT046,3050.614624
FDV47,OUT046,1351.687317
FDV16,OUT045,596.5338135
FDZ22,OUT035,1377.272583
FDO20,OUT010,2133.653564
FDW38,OUT013,947.0523682
FDW52,OUT045,2618.692322
FDT43,OUT019,1001.829224
NCS29,OUT045,4157.709351
NCC31,OUT017,2581.714355
FDA21,OUT017,3094.616089
FDQ55,OUT046,1948.754272
NCE54,OUT049,1302.800903
FDD45,OUT017,1690.508728
NCP17,OUT017,1187.486084
FDR47,OUT035,3113.249512
DRM35,OUT013,2849.706665
FDR47,OUT019,1177.215149
FDX19,OUT010,1797.052734
FDV22,OUT027,3983.820984
FDQ46,OUT027,3220.289063
DRO47,OUT045,1782.613098
FDB44,OUT010,1469.188354
FDN02,OUT010,1354.664307
FDW10,OUT045,2746.464539
FDJ41,OUT019,2232.773132
FDM50,OUT046,1040.87439
FDW10,OUT035,2847.592773
FDY48,OUT049,1754.283936
NCE30,OUT027,4778.780579
FDO04,OUT045,906.5356445
FDQ26,OUT010,970.6585083
NCX29,OUT018,2040.870178
FDE39,OUT046,1849.600037
NCR54,OUT027,4497.429443
NCP55,OUT027,2381.932983
FDX22,OUT017,3533.927917
FDI05,OUT035,1261.48877
FDC51,OUT027,3440.755554
FDC10,OUT013,1975.502014
FDJ46,OUT045,2747.547852
FDV10,OUT010,1141.265625
FDX12,OUT027,5334.571289
FDL43,OUT019,618.3024902
DRB13,OUT046,3033.016235
FDF59,OUT027,3522.423767
FDT35,OUT049,2808.837341
NCJ19,OUT035,978.4407959
FDT35,OUT018,2464.465271
FDI48,OUT046,874.3330688
DRC24,OUT019,515.3085327
NCZ05,OUT017,1795.099426
FDJ57,OUT049,3280.55304
FDX11,OUT017,3073.489563
FDE09,OUT035,1873.00238
NCK06,OUT049,2005.538879
DRE37,OUT017,3124.918823
FDV56,OUT046,1789.669556
FDY43,OUT017,2825.190002
FDV35,OUT013,2469.229614
FDF05,OUT019,2217.701965
FDA36,OUT035,2980.565857
FDS13,OUT027,5618.350891
FDU47,OUT013,2335.956787
FDI36,OUT010,1230.75
FDH48,OUT046,1403.940186
FDZ14,OUT013,1978.82135
FDS46,OUT013,2006.343994
FDE21,OUT017,2073.341492
FDA26,OUT049,3580.73761
FDV12,OUT046,1654.000305
FDL46,OUT019,46.48614502
FDN57,OUT013,2304.597534
NCJ18,OUT017,1971.322205
FDO36,OUT045,2835.92926
FDX55,OUT018,3171.541321
FDT25,OUT019,106.480835
FDD16,OUT049,1292.896729
NCX18,OUT013,3116.629456
NCG55,OUT018,1530.574585
NCV18,OUT049,1406.047791
NCS18,OUT035,1750.504639
FDC37,OUT045,1717.317078
FDE47,OUT046,2017.288696
DRG49,OUT019,1953.217957
FDC39,OUT049,3327.443909
FDH24,OUT019,649.3123169
FDV39,OUT027,4609.382263
NCL17,OUT045,2264.249084
NCY53,OUT035,1858.99292
FDH52,OUT013,1095.819031
NCD19,OUT018,591.8596802
FDI44,OUT046,1265.727966
DRD49,OUT027,5164.36676
FDN08,OUT035,2028.590393
FDO20,OUT027,5500.31665
FDY02,OUT046,4123.106323
FDX23,OUT045,1509.898743
FDX01,OUT017,2041.340149
FDH20,OUT027,3091.564636
NCX41,OUT017,3494.305542
FDD21,OUT027,3379.756348
DRH11,OUT019,1002.745239
DRE60,OUT018,3245.590454
FDB10,OUT013,3774.211853
FDH38,OUT013,1964.05127
NCL07,OUT018,366.2349854
FDD48,OUT046,1833.849976
NCT54,OUT027,2911.210449
FDF32,OUT027,4629.62384
DRH51,OUT045,1402.521301
DRG03,OUT035,2524.370544
NCY42,OUT019,361.6235962
FDH32,OUT017,1704.635254
NCJ06,OUT027,3354.711975
FDH47,OUT027,3065.414673
FDZ08,OUT018,1116.849182
FDK16,OUT017,1651.203125
DRG01,OUT018,937.3759766
NCM53,OUT027,3136.197083
NCB07,OUT035,3130.998535
NCZ06,OUT035,4003.6427
FDU48,OUT049,2187.256042
NCB55,OUT027,2370.062134
FDP15,OUT013,4108.21991
FDF17,OUT046,3091.531555
NCN06,OUT049,2675.726074
DRM48,OUT018,335.0023804
FDH10,OUT046,3032.73175
FDC60,OUT018,1186.326294
FDE35,OUT018,753.2695313
DRI23,OUT013,2597.043396
NCR38,OUT013,3987.228455
FDP04,OUT035,1060.240723
NCW17,OUT045,2070.480591
FDX34,OUT017,2093.749329
NCK53,OUT045,1568.065063
NCO54,OUT010,1016.850403
NCH55,OUT046,2005.374878
FDT44,OUT027,3352.234009
DRG49,OUT046,3815.305481
FDX46,OUT010,930.9555664
DRG36,OUT049,2777.090576
FDU37,OUT049,1476.080261
FDK10,OUT049,3023.576782
DRF37,OUT027,5547.826599
FDC44,OUT035,1864.739807
FDP15,OUT046,4062.421509
FDZ27,OUT027,2237.560791
FDY22,OUT019,382.2637939
DRG51,OUT035,2699.568176
FDN58,OUT045,3715.088989
FDW01,OUT049,2579.322083
FDX24,OUT018,1249.527466
FDO51,OUT017,912.6572266
FDJ52,OUT027,4005.882568
NCY06,OUT010,116.7599487
FDE20,OUT018,2483.901917
FDT23,OUT010,628.1633911
FDQ51,OUT046,873.5996094
FDE35,OUT046,1063.843079
FDB46,OUT013,3422.841614
NCG19,OUT035,3678.157898
NCL06,OUT018,3796.320007
FDT36,OUT019,1301.913635
FDC56,OUT049,2063.127441
FDJ26,OUT049,3561.000854
FDZ59,OUT017,2857.357178
FDV11,OUT027,4296.504333
FDR13,OUT010,16.99169922
FDI15,OUT018,3818.817749
FDF47,OUT018,3275.766052
NCB54,OUT019,165.1760254
NCK19,OUT027,4478.53186
FDX16,OUT017,2525.529541
FDL50,OUT045,2081.377991
NCE31,OUT035,592.3948975
DRJ01,OUT049,2636.753418
FDE22,OUT013,2585.066833
FDY20,OUT019,394.6359863
NCO14,OUT045,709.7758179
NCR50,OUT017,2528.097961
DRM47,OUT017,3182.779053
FDO27,OUT010,361.4078979
FDJ20,OUT027,3514.363464
NCX17,OUT013,3719.212097
FDG59,OUT049,755.0437012
FDD52,OUT045,1698.109253
FDO48,OUT017,3705.315247
FDC59,OUT019,784.7411499
FDS15,OUT018,1503.311035
FDB47,OUT035,3375.970215
FDV14,OUT019,531.0609741
FDB27,OUT013,3085.336975
FDA35,OUT035,2081.913147
FDN51,OUT018,3902.148987
FDO39,OUT019,1002.524841
FDB28,OUT049,3180.075684
DRJ25,OUT046,782.2200317
FDH46,OUT027,3108.655396
FDI10,OUT045,2760.160522
FDU21,OUT018,318.0175781
FDD09,OUT049,2999.288635
FDD10,OUT046,2881.921082
FDN31,OUT010,1146.862244
FDA46,OUT018,2816.192322
FDM56,OUT046,1765.301819
FDF11,OUT010,1954.663818
FDS32,OUT018,2037.610596
NCM06,OUT013,2429.890381
FDZ26,OUT045,3749.041077
FDO01,OUT013,2168.125305
FDJ46,OUT049,2868.247437
FDG26,OUT019,2205.546143
FDZ38,OUT035,2776.407837
NCO55,OUT013,1700.561401
FDT60,OUT035,2034.263306
FDW37,OUT049,1591.191101
NCK42,OUT018,3098.794617
FDA45,OUT046,2755.062683
FDW55,OUT018,3755.872864
FDY44,OUT017,3331.778564
FDQ31,OUT017,1613.673401
FDM09,OUT049,2847.414734
FDH12,OUT018,1415.161987
NCQ43,OUT035,1794.127441
FDT33,OUT035,2744.837219
NCT41,OUT018,2110.672119
DRJ25,OUT010,1137.679382
NCQ41,OUT046,3117.998901
NCN17,OUT049,1717.007629
DRO35,OUT027,3346.693481
FDU27,OUT018,572.5076294
FDY43,OUT027,4170.58075
FDG46,OUT035,1949.078308
DRL49,OUT018,1996.874939
NCB55,OUT049,997.1752319
FDK28,OUT049,4171.449768
FDO49,OUT045,859.0073853
FDT03,OUT013,2935.333618
FDW33,OUT027,3119.637695
FDR02,OUT035,1780.464111
FDF50,OUT013,3195.376465
FDA40,OUT018,1165.261475
NCT53,OUT018,2342.802246
FDY60,OUT035,2367.575928
FDP44,OUT027,3174.450073
NCQ50,OUT045,3340.515259
NCC30,OUT017,2939.288635
FDQ60,OUT018,1692.776611
FDG41,OUT046,1770.137756
FDQ03,OUT046,3788.738464
FDM03,OUT045,1694.765198
FDZ51,OUT018,1277.653809
DRF51,OUT035,681.8475952
FDF39,OUT017,4272.57135
FDW52,OUT035,2668.389832
FDY22,OUT049,2447.824829
FDG14,OUT013,2499.161682
FDA57,OUT017,809.8024292
FDL45,OUT019,126.9197998
FDX28,OUT046,1537.982727
NCQ54,OUT013,2704.827515
FDH40,OUT045,1306.289063
FDU52,OUT035,2532.405151
FDT60,OUT010,59.50866699
FDK08,OUT045,1659.872192
FDN04,OUT049,2974.552612
FDE50,OUT013,3083.318848
FDI16,OUT049,951.1820679
FDM50,OUT049,1162.422913
NCV30,OUT049,1082.774292
FDT44,OUT013,1914.456055
FDY60,OUT013,2402.499573
FDT56,OUT017,1174.774719
FDV58,OUT018,2788.869934
FDU04,OUT013,1995.398865
NCN05,OUT027,4385.67865
FDI53,OUT018,2296.711304
FDD34,OUT046,2616.242249
FDW47,OUT027,3445.194641
FDT51,OUT027,3296.516541
FDO27,OUT013,1607.608398
NCQ18,OUT018,1304.719788
NCW05,OUT013,1756.236694
FDI15,OUT010,2187.524902
NCH43,OUT010,1478.779602
FDT40,OUT049,2083.165344
NCG19,OUT017,3758.717712
NCM30,OUT035,697.6343994
FDB38,OUT017,2733.142456
FDB22,OUT046,2435.858459
FDC58,OUT046,735.4029541
NCI29,OUT013,2277.111938
FDA23,OUT010,295.6188354
DRG48,OUT013,2317.351685
FDV21,OUT013,2005.743774
NCG18,OUT019,291.3051758
FDG40,OUT045,557.553772
FDU24,OUT018,1279.049622
FDA22,OUT049,2764.66394
FDY35,OUT046,832.5996704
FDJ15,OUT045,2886.841187
NCW18,OUT018,3427.012329
FDK56,OUT018,2739.712097
FDF44,OUT046,2192.752014
FDP51,OUT049,2058.497253
FDU22,OUT027,3309.194153
FDM28,OUT017,2951.24176
NCL42,OUT046,3824.374512
FDJ15,OUT019,1043.701721
FDI32,OUT018,1572.085754
DRL11,OUT046,2540.798523
DRO59,OUT018,957.0245972
FDA07,OUT019,161.8710938
NCO53,OUT013,2889.128967
FDO21,OUT045,3590.1651
FDW39,OUT045,2860.605042
NCV17,OUT013,2122.095764
FDE22,OUT046,2519.964233
NCB06,OUT018,2231.47345
DRF48,OUT017,3068.170898
FDB05,OUT013,3926.190857
FDP28,OUT027,5559.595032
FDP23,OUT046,3491.76239
NCS41,OUT018,2614.9552
FDS40,OUT018,359.6583252
FDA16,OUT017,3601.410156
FDN20,OUT035,2733.984497
FDF04,OUT027,5517.643188
DRG36,OUT018,2396.39679
FDW16,OUT018,1248.982849
FDU09,OUT017,1076.17804
FDW01,OUT046,2482.695923
FDB15,OUT045,4107.15686
NCJ17,OUT049,1469.411926
NCT18,OUT018,2593.842468
FDG16,OUT018,3085.018005
FDP27,OUT017,3175.198547
FDQ44,OUT027,3429.692932
FDL50,OUT027,3534.49707
FDW57,OUT027,4308.647461
FDS34,OUT013,1897.274414
NCV30,OUT035,1017.888245
FDD26,OUT018,2734.136963
FDA03,OUT045,2327.58197
FDS27,OUT018,2881.415833
FDM12,OUT013,3052.069031
NCV42,OUT027,3190.966858
NCS41,OUT046,2917.643982
FDN56,OUT018,2065.49762
DRK59,OUT046,3689.524719
NCG18,OUT046,1633.488525
NCN26,OUT017,1992.266724
FDI60,OUT027,2532.612427
NCI43,OUT049,896.8259277
NCL17,OUT049,2374.172607
FDQ19,OUT019,2040.583008
FDY43,OUT049,2775.164856
FDR36,OUT049,855.8184814
FDJ58,OUT049,2861.110474
DRY23,OUT045,732.6281738
FDK26,OUT027,4494.046997
DRH03,OUT045,1519.687073
FDC10,OUT010,31.65130615
FDD23,OUT013,3058.597412
FDP32,OUT045,2045.726929
FDO31,OUT035,1438.439636
FDQ57,OUT013,2330.371704
FDX32,OUT027,3807.960205
FDC39,OUT027,4672.60968
FDU55,OUT046,4162.130371
FDL45,OUT013,2005.06488
DRK37,OUT049,3077.267639
FDK22,OUT013,3442.582947
DRG37,OUT027,3905.822266
FDK22,OUT017,3538.232971
DRH36,OUT018,892.5213013
DRC36,OUT018,2499.586975
DRE03,OUT027,2229.575989
FDF34,OUT046,3168.470337
FDZ22,OUT046,1331.513245
FDC44,OUT010,80.83099365
FDN31,OUT027,4463.581482
FDO03,OUT017,3822.723633
FDA01,OUT049,1150.898315
NCH42,OUT049,3725.129883
FDF46,OUT018,1573.228455
DRL35,OUT046,735.992981
FDW46,OUT049,1171.480896
FDB58,OUT046,2301.834717
FDD47,OUT018,2464.577942
NCO17,OUT045,1882.521118
FDJ26,OUT017,3607.6073
FDU37,OUT045,1347.4552
